Activity,ax,ay,az,Time
resting on the table,0.101,0.23,9.738,2021-03-27 15:15:32
resting on the table,0.096,0.232,9.753,2021-03-27 15:15:32
resting on the table,0.123,0.246,9.733,2021-03-27 15:15:33
resting on the table,0.094,0.242,9.745,2021-03-27 15:15:33
resting on the table,0.12,0.227,9.757,2021-03-27 15:15:33
resting on the table,0.123,0.244,9.738,2021-03-27 15:15:33
resting on the table,0.108,0.242,9.753,2021-03-27 15:15:33
resting on the table,0.103,0.246,9.724,2021-03-27 15:15:33
resting on the table,0.106,0.256,9.748,2021-03-27 15:15:33
resting on the table,0.12,0.237,9.743,2021-03-27 15:15:33
resting on the table,0.12,0.222,9.75,2021-03-27 15:15:33
resting on the table,0.115,0.227,9.745,2021-03-27 15:15:33
resting on the table,0.094,0.249,9.738,2021-03-27 15:15:34
resting on the table,0.099,0.237,9.748,2021-03-27 15:15:34
resting on the table,0.118,0.239,9.75,2021-03-27 15:15:34
resting on the table,0.101,0.261,9.745,2021-03-27 15:15:34
resting on the table,0.103,0.239,9.75,2021-03-27 15:15:34
resting on the table,0.12,0.242,9.738,2021-03-27 15:15:34
resting on the table,0.099,0.227,9.741,2021-03-27 15:15:34
resting on the table,0.123,0.218,9.743,2021-03-27 15:15:34
resting on the table,0.106,0.23,9.724,2021-03-27 15:15:34
resting on the table,0.137,0.239,9.721,2021-03-27 15:15:35
resting on the table,0.113,0.242,9.743,2021-03-27 15:15:35
resting on the table,0.127,0.222,9.741,2021-03-27 15:15:35
resting on the table,0.103,0.239,9.753,2021-03-27 15:15:35
resting on the table,0.12,0.227,9.75,2021-03-27 15:15:35
resting on the table,0.101,0.234,9.748,2021-03-27 15:15:35
resting on the table,0.12,0.246,9.753,2021-03-27 15:15:35
resting on the table,0.118,0.232,9.753,2021-03-27 15:15:35
resting on the table,0.123,0.246,9.743,2021-03-27 15:15:35
resting on the table,0.113,0.234,9.736,2021-03-27 15:15:35
resting on the table,0.111,0.237,9.731,2021-03-27 15:15:35
resting on the table,0.101,0.23,9.743,2021-03-27 15:15:35
resting on the table,0.118,0.237,9.748,2021-03-27 15:15:35
resting on the table,0.125,0.227,9.755,2021-03-27 15:15:35
resting on the table,0.113,0.261,9.741,2021-03-27 15:15:36
resting on the table,0.13,0.237,9.757,2021-03-27 15:15:36
resting on the table,0.118,0.242,9.765,2021-03-27 15:15:36
resting on the table,0.134,0.246,9.753,2021-03-27 15:15:36
resting on the table,0.12,0.234,9.755,2021-03-27 15:15:36
resting on the table,0.12,0.239,9.753,2021-03-27 15:15:36
resting on the table,0.13,0.249,9.748,2021-03-27 15:15:36
resting on the table,0.12,0.237,9.767,2021-03-27 15:15:36
resting on the table,0.106,0.232,9.75,2021-03-27 15:15:36
resting on the table,0.111,0.246,9.753,2021-03-27 15:15:36
resting on the table,0.113,0.249,9.738,2021-03-27 15:15:36
resting on the table,0.113,0.246,9.753,2021-03-27 15:15:36
resting on the table,0.115,0.237,9.753,2021-03-27 15:15:36
resting on the table,0.103,0.232,9.748,2021-03-27 15:15:36
resting on the table,0.113,0.232,9.745,2021-03-27 15:15:37
resting on the table,0.118,0.232,9.741,2021-03-27 15:15:37
resting on the table,0.125,0.242,9.757,2021-03-27 15:15:37
resting on the table,0.118,0.232,9.75,2021-03-27 15:15:37
resting on the table,0.111,0.244,9.741,2021-03-27 15:15:37
resting on the table,0.125,0.237,9.741,2021-03-27 15:15:37
resting on the table,0.123,0.237,9.741,2021-03-27 15:15:37
resting on the table,0.125,0.249,9.75,2021-03-27 15:15:37
resting on the table,0.099,0.239,9.738,2021-03-27 15:15:37
resting on the table,0.113,0.244,9.738,2021-03-27 15:15:37
resting on the table,0.125,0.242,9.753,2021-03-27 15:15:37
resting on the table,0.115,0.225,9.731,2021-03-27 15:15:38
resting on the table,0.127,0.242,9.748,2021-03-27 15:15:38
resting on the table,0.13,0.239,9.738,2021-03-27 15:15:38
resting on the table,0.103,0.251,9.745,2021-03-27 15:15:38
resting on the table,0.118,0.244,9.753,2021-03-27 15:15:38
resting on the table,0.096,0.246,9.729,2021-03-27 15:15:38
resting on the table,0.113,0.251,9.745,2021-03-27 15:15:38
resting on the table,0.118,0.234,9.743,2021-03-27 15:15:38
resting on the table,0.106,0.242,9.745,2021-03-27 15:15:38
resting on the table,0.123,0.215,9.731,2021-03-27 15:15:38
resting on the table,0.115,0.242,9.748,2021-03-27 15:15:38
resting on the table,0.125,0.254,9.748,2021-03-27 15:15:38
resting on the table,0.111,0.234,9.738,2021-03-27 15:15:38
resting on the table,0.108,0.232,9.75,2021-03-27 15:15:38
resting on the table,0.118,0.222,9.75,2021-03-27 15:15:38
resting on the table,0.12,0.239,9.757,2021-03-27 15:15:38
resting on the table,0.118,0.254,9.741,2021-03-27 15:15:38
resting on the table,0.113,0.254,9.75,2021-03-27 15:15:39
resting on the table,0.108,0.242,9.762,2021-03-27 15:15:39
resting on the table,0.113,0.256,9.745,2021-03-27 15:15:39
resting on the table,0.099,0.237,9.745,2021-03-27 15:15:39
resting on the table,0.132,0.227,9.745,2021-03-27 15:15:39
resting on the table,0.127,0.237,9.745,2021-03-27 15:15:39
resting on the table,0.113,0.227,9.736,2021-03-27 15:15:39
resting on the table,0.115,0.246,9.75,2021-03-27 15:15:39
resting on the table,0.125,0.237,9.741,2021-03-27 15:15:39
resting on the table,0.111,0.239,9.743,2021-03-27 15:15:39
resting on the table,0.101,0.234,9.75,2021-03-27 15:15:39
resting on the table,0.106,0.234,9.745,2021-03-27 15:15:39
resting on the table,0.103,0.244,9.767,2021-03-27 15:15:39
resting on the table,0.118,0.258,9.762,2021-03-27 15:15:39
resting on the table,0.115,0.242,9.748,2021-03-27 15:15:40
resting on the table,0.113,0.218,9.738,2021-03-27 15:15:40
resting on the table,0.099,0.237,9.736,2021-03-27 15:15:40
resting on the table,0.118,0.225,9.743,2021-03-27 15:15:40
resting on the table,0.12,0.234,9.733,2021-03-27 15:15:40
resting on the table,0.101,0.246,9.738,2021-03-27 15:15:40
resting on the table,0.118,0.239,9.738,2021-03-27 15:15:40
resting on the table,0.132,0.254,9.738,2021-03-27 15:15:40
resting on the table,0.106,0.23,9.76,2021-03-27 15:15:40
resting on the table,0.137,0.22,9.748,2021-03-27 15:15:40
resting on the table,0.115,0.222,9.745,2021-03-27 15:15:40
resting on the table,0.103,0.249,9.724,2021-03-27 15:15:40
resting on the table,0.13,0.242,9.738,2021-03-27 15:15:40
resting on the table,0.115,0.244,9.757,2021-03-27 15:15:40
resting on the table,0.12,0.237,9.753,2021-03-27 15:15:40
resting on the table,0.118,0.244,9.731,2021-03-27 15:15:41
resting on the table,0.113,0.242,9.741,2021-03-27 15:15:41
resting on the table,0.123,0.249,9.733,2021-03-27 15:15:41
resting on the table,0.12,0.244,9.753,2021-03-27 15:15:41
resting on the table,0.111,0.246,9.748,2021-03-27 15:15:41
resting on the table,0.106,0.222,9.741,2021-03-27 15:15:41
resting on the table,0.13,0.239,9.741,2021-03-27 15:15:41
resting on the table,0.113,0.246,9.745,2021-03-27 15:15:41
resting on the table,0.101,0.254,9.736,2021-03-27 15:15:41
resting on the table,0.118,0.254,9.745,2021-03-27 15:15:41
resting on the table,0.113,0.23,9.745,2021-03-27 15:15:41
resting on the table,0.118,0.242,9.755,2021-03-27 15:15:41
resting on the table,0.123,0.254,9.745,2021-03-27 15:15:41
resting on the table,0.134,0.251,9.743,2021-03-27 15:15:42
resting on the table,0.111,0.244,9.743,2021-03-27 15:15:42
resting on the table,0.091,0.234,9.748,2021-03-27 15:15:42
resting on the table,0.118,0.237,9.729,2021-03-27 15:15:42
resting on the table,0.118,0.237,9.743,2021-03-27 15:15:42
resting on the table,0.101,0.23,9.743,2021-03-27 15:15:42
resting on the table,0.111,0.251,9.741,2021-03-27 15:15:42
resting on the table,0.12,0.232,9.741,2021-03-27 15:15:42
resting on the table,0.127,0.227,9.738,2021-03-27 15:15:42
resting on the table,0.106,0.244,9.748,2021-03-27 15:15:42
resting on the table,0.12,0.251,9.748,2021-03-27 15:15:42
resting on the table,0.103,0.244,9.757,2021-03-27 15:15:42
resting on the table,0.111,0.258,9.762,2021-03-27 15:15:42
resting on the table,0.111,0.251,9.741,2021-03-27 15:15:43
resting on the table,0.132,0.244,9.745,2021-03-27 15:15:43
resting on the table,0.12,0.227,9.745,2021-03-27 15:15:43
resting on the table,0.113,0.244,9.741,2021-03-27 15:15:43
resting on the table,0.12,0.246,9.753,2021-03-27 15:15:43
resting on the table,0.108,0.242,9.743,2021-03-27 15:15:43
resting on the table,0.118,0.234,9.75,2021-03-27 15:15:43
resting on the table,0.113,0.242,9.745,2021-03-27 15:15:43
resting on the table,0.123,0.237,9.748,2021-03-27 15:15:43
resting on the table,0.108,0.21,9.729,2021-03-27 15:15:43
resting on the table,0.111,0.234,9.743,2021-03-27 15:15:43
resting on the table,0.12,0.225,9.755,2021-03-27 15:15:43
resting on the table,0.118,0.239,9.743,2021-03-27 15:15:43
resting on the table,0.12,0.239,9.748,2021-03-27 15:15:43
resting on the table,0.106,0.246,9.767,2021-03-27 15:15:43
resting on the table,0.12,0.23,9.714,2021-03-27 15:15:43
resting on the table,0.12,0.232,9.721,2021-03-27 15:15:44
resting on the table,0.111,0.215,9.712,2021-03-27 15:15:44
resting on the table,0.113,0.198,9.724,2021-03-27 15:15:44
resting on the table,0.103,0.201,9.683,2021-03-27 15:15:44
resting on the table,0.077,0.155,9.745,2021-03-27 15:15:44
resting on the table,0.087,0.158,9.76,2021-03-27 15:15:44
resting on the table,0.254,0.124,9.769,2021-03-27 15:15:44
resting on the table,0.106,0.143,9.733,2021-03-27 15:15:44
resting on the table,0.13,0.11,9.755,2021-03-27 15:15:44
resting on the table,0.084,0.117,9.765,2021-03-27 15:15:44
resting on the table,0.123,0.103,9.748,2021-03-27 15:15:44
resting on the table,0.096,0.117,9.755,2021-03-27 15:15:44
resting on the table,0.134,0.122,9.743,2021-03-27 15:15:44
resting on the table,0.13,0.122,9.753,2021-03-27 15:15:44
resting on the table,0.415,0.028,9.848,2021-03-27 15:15:44
resting on the table,-0.131,0.249,9.645,2021-03-27 15:15:45
resting on the table,0.106,0.213,9.741,2021-03-27 15:15:45
resting on the table,0.113,0.213,9.743,2021-03-27 15:15:45
resting on the table,0.089,0.225,9.743,2021-03-27 15:15:45
resting on the table,0.127,0.203,9.741,2021-03-27 15:15:45
resting on the table,0.125,0.203,9.757,2021-03-27 15:15:45
resting on the table,0.125,0.227,9.745,2021-03-27 15:15:45
resting on the table,0.13,0.215,9.731,2021-03-27 15:15:45
resting on the table,0.123,0.22,9.719,2021-03-27 15:15:46
resting on the table,0.127,0.218,9.772,2021-03-27 15:15:46
resting on the table,0.134,0.222,9.779,2021-03-27 15:15:46
resting on the table,0.113,0.237,9.772,2021-03-27 15:15:46
resting on the table,0.12,0.246,9.75,2021-03-27 15:15:46
resting on the table,0.125,0.268,9.76,2021-03-27 15:15:46
resting on the table,0.13,0.254,9.755,2021-03-27 15:15:46
resting on the table,0.118,0.256,9.762,2021-03-27 15:15:46
resting on the table,0.106,0.256,9.76,2021-03-27 15:15:46
resting on the table,0.13,0.256,9.762,2021-03-27 15:15:46
resting on the table,0.134,0.258,9.765,2021-03-27 15:15:46
resting on the table,0.108,0.246,9.767,2021-03-27 15:15:46
resting on the table,0.12,0.246,9.741,2021-03-27 15:15:46
resting on the table,0.113,0.256,9.54,2021-03-27 15:15:47
resting on the table,0.125,0.23,9.712,2021-03-27 15:15:47
resting on the table,0.106,0.215,9.796,2021-03-27 15:15:47
resting on the table,0.125,0.234,9.781,2021-03-27 15:15:47
resting on the table,0.132,0.22,9.789,2021-03-27 15:15:47
resting on the table,0.13,0.227,9.784,2021-03-27 15:15:47
resting on the table,0.125,0.225,9.798,2021-03-27 15:15:47
resting on the table,0.103,0.22,9.805,2021-03-27 15:15:47
resting on the table,0.13,0.23,9.812,2021-03-27 15:15:47
resting on the table,0.111,0.237,9.796,2021-03-27 15:15:47
resting on the table,0.127,0.246,9.803,2021-03-27 15:15:47
resting on the table,0.123,0.225,9.793,2021-03-27 15:15:47
resting on the table,0.123,0.215,9.817,2021-03-27 15:15:47
resting on the table,0.197,0.261,9.997,2021-03-27 15:15:47
